Time,Temperature,Humidity,Wind Speed,Precipitation,Description,Day
6:34am,65,81,14,0,Mostly Cloudy,12/11/2021
6:51am,66,78,17,0,Cloudy,12/11/2021
7:51am,67,73,18,0,Mostly Cloudy,12/11/2021
8:51am,68,70,21,0,Cloudy / Windy,12/11/2021
9:51am,66,75,23,0,Light Rain / Windy,12/11/2021
10:51am,66,84,22,0.1,Light Rain / Windy,12/11/2021
11:14am,67,81,23,0,Haze / Windy,12/11/2021
11:37am,66,84,18,0,Light Rain,12/11/2021
11:51am,66,84,20,0,Light Rain,12/11/2021
12:25pm,66,84,18,0,Haze,12/11/2021
12:37pm,65,84,16,0,Light Rain,12/11/2021
12:51pm,64,84,16,0.1,Light Rain,12/11/2021
1:10pm,64,80,12,0,Light Rain,12/11/2021
1:51pm,61,81,12,0.1,Heavy Rain,12/11/2021
2:51pm,63,78,8,0,Mostly Cloudy,12/11/2021
3:51pm,64,70,8,0,Partly Cloudy,12/11/2021
4:51pm,64,67,8,0,Partly Cloudy,12/11/2021
5:51pm,63,58,7,0,Fair,12/11/2021
6:51pm,62,53,7,0,Fair,12/11/2021
7:51pm,62,31,15,0,Fair,12/11/2021
8:51pm,60,32,13,0,Fair,12/11/2021
9:51pm,59,33,10,0,Fair,12/11/2021
10:51pm,59,35,7,0,Fair,12/11/2021
11:51pm,57,39,7,0,Fair,12/11/2021
12:51am,56,45,5,0,,12/11/2021
1:51am,51,59,3,0,Fair,13/11/2021
2:51am,50,61,7,0,Fair,13/11/2021
3:51am,50,59,0,0,Fair,13/11/2021
4:51am,50,59,7,0,Fair,13/11/2021
5:51am,51,59,6,0,Fair,13/11/2021
6:51am,49,66,0,0,Fair,13/11/2021
7:51am,51,68,6,0,Fair,13/11/2021
8:51am,54,64,0,0,Fair,13/11/2021
9:51am,59,55,7,0,Partly Cloudy,13/11/2021
10:51am,62,44,16,0,Mostly Cloudy,13/11/2021
11:51am,62,38,21,0,Mostly Cloudy / Windy,13/11/2021
12:51pm,63,48,20,0,Mostly Cloudy,13/11/2021
1:51pm,63,56,13,0,Mostly Cloudy,13/11/2021
2:51pm,62,65,22,0,Mostly Cloudy / Windy,13/11/2021
3:10pm,62,65,15,0,Thunderinthe Vicinity,13/11/2021
3:22pm,62,65,20,0,Light Rainwith Thunder,13/11/2021
3:30pm,53,77,25,0.1,Heavy T-Storm / Windy,13/11/2021
3:39pm,54,75,16,0.2,Light Rainwith Thunder,13/11/2021
3:51pm,54,75,17,0.2,Light Rainwith Thunder,13/11/2021
4:19pm,50,68,33,0,Mostly Cloudy / Windy,13/11/2021
4:51pm,46,71,33,0,Light Rain / Windy,13/11/2021
5:51pm,45,71,18,0,Partly Cloudy,13/11/2021
6:08pm,46,68,23,0,Mostly Cloudy / Windy,13/11/2021
6:36pm,45,65,17,0,Partly Cloudy,13/11/2021
6:51pm,45,63,16,0,Partly Cloudy,13/11/2021
7:51pm,45,58,20,0,Fair,13/11/2021
8:51pm,45,53,16,0,Fair,13/11/2021
9:51pm,44,53,16,0,Fair,13/11/2021
10:51pm,44,51,15,0,Fair,13/11/2021
11:51pm,44,51,18,0,Fair,13/11/2021
12:51am,44,53,17,0,,13/11/2021
1:51am,43,56,13,0,Fair,14/11/2021
2:51am,43,58,15,0,Fair,14/11/2021
3:51am,43,58,13,0,Fair,14/11/2021
4:51am,42,60,13,0,Fair,14/11/2021
5:51am,42,60,12,0,Fair,14/11/2021
6:51am,43,56,10,0,Fair,14/11/2021
7:51am,42,60,10,0,Fair,14/11/2021
8:51am,43,58,10,0,Partly Cloudy,14/11/2021
9:51am,45,53,9,0,Mostly Cloudy,14/11/2021
10:51am,45,53,6,0,Mostly Cloudy,14/11/2021
11:51am,48,50,3,0,Mostly Cloudy,14/11/2021
12:51pm,47,52,6,0,Mostly Cloudy,14/11/2021
1:51pm,48,50,8,0,Mostly Cloudy,14/11/2021
2:51pm,48,50,8,0,Mostly Cloudy,14/11/2021
3:51pm,48,50,12,0,Mostly Cloudy,14/11/2021
4:51pm,47,50,13,0,Mostly Cloudy,14/11/2021
5:51pm,47,52,10,0,Mostly Cloudy,14/11/2021
6:51pm,47,48,12,0,Mostly Cloudy,14/11/2021
7:51pm,48,50,9,0,Cloudy,14/11/2021
8:51pm,48,48,12,0,Cloudy,14/11/2021
9:51pm,47,54,13,0,Cloudy,14/11/2021
10:51pm,46,61,14,0,Light Rain,14/11/2021
11:51pm,45,68,12,0,Cloudy,14/11/2021
12:51am,45,68,10,0,Mostly Cloudy,14/11/2021
1:51am,45,65,10,0,Cloudy,15/11/2021
2:51am,44,68,3,0,Cloudy,15/11/2021
3:51am,43,71,5,0,Mostly Cloudy,15/11/2021
4:51am,43,71,7,0,Fair,15/11/2021
5:51am,42,76,6,0,Partly Cloudy,15/11/2021
6:51am,44,71,3,0,Mostly Cloudy,15/11/2021
7:51am,45,63,5,0,Mostly Cloudy,15/11/2021
8:51am,44,65,16,0,Mostly Cloudy,15/11/2021
9:51am,44,65,14,0,Mostly Cloudy,15/11/2021
10:51am,44,63,14,0,Mostly Cloudy,15/11/2021
11:51am,45,60,17,0,Mostly Cloudy,15/11/2021
12:51pm,46,56,16,0,Mostly Cloudy,15/11/2021
1:51pm,47,54,18,0,Cloudy,15/11/2021
2:51pm,50,48,18,0,Mostly Cloudy,15/11/2021
3:51pm,49,48,22,0,Light Rain / Windy,15/11/2021
4:51pm,50,44,24,0,Light Rain / Windy,15/11/2021
5:51pm,49,46,16,0,Light Rain,15/11/2021
6:51pm,49,44,16,0,Mostly Cloudy,15/11/2021
7:47pm,45,66,14,0,Light Rain,15/11/2021
7:51pm,45,65,13,0,Mostly Cloudy,15/11/2021
8:51pm,45,60,13,0,Partly Cloudy,15/11/2021
9:51pm,44,55,17,0,Fair,15/11/2021
10:51pm,43,60,13,0,Fair,15/11/2021
11:51pm,43,58,15,0,Fair,15/11/2021
12:51am,43,56,15,0,,15/11/2021
1:51am,42,53,16,0,Partly Cloudy,16/11/2021
2:51am,42,55,14,0,Fair,16/11/2021
3:51am,42,53,15,0,Fair,16/11/2021
4:51am,40,58,14,0,Fair,16/11/2021
5:51am,40,60,12,0,Fair,16/11/2021
6:51am,40,60,13,0,Fair,16/11/2021
7:51am,40,63,12,0,Fair,16/11/2021
8:51am,41,60,13,0,Fair,16/11/2021
9:51am,42,58,13,0,Fair,16/11/2021
10:51am,44,53,14,0,Fair,16/11/2021
11:51am,47,46,12,0,Fair,16/11/2021
12:51pm,48,42,13,0,Fair,16/11/2021
1:51pm,50,36,12,0,Fair,16/11/2021
2:51pm,50,35,14,0,Fair,16/11/2021
3:51pm,51,33,12,0,Partly Cloudy,16/11/2021
4:51pm,51,33,13,0,Partly Cloudy,16/11/2021
5:51pm,50,32,13,0,Partly Cloudy,16/11/2021
6:51pm,49,33,12,0,Partly Cloudy,16/11/2021
7:51pm,48,36,12,0,Fair,16/11/2021
8:51pm,48,37,9,0,Mostly Cloudy,16/11/2021
9:51pm,47,41,10,0,Mostly Cloudy,16/11/2021
10:51pm,47,41,10,0,Fair,16/11/2021
11:51pm,46,44,10,0,Partly Cloudy,16/11/2021
12:51am,45,46,9,0,,16/11/2021
1:51am,45,46,6,0,Fair,17/11/2021
2:51am,45,46,5,0,Mostly Cloudy,17/11/2021
3:51am,44,47,0,0,Mostly Cloudy,17/11/2021
4:51am,42,53,0,0,Mostly Cloudy,17/11/2021
5:51am,41,55,0,0,Partly Cloudy,17/11/2021
6:51am,41,55,0,0,Partly Cloudy,17/11/2021
7:51am,44,51,5,0,Fair,17/11/2021
8:51am,44,53,3,0,Partly Cloudy,17/11/2021
9:51am,49,41,7,0,Mostly Cloudy,17/11/2021
10:51am,50,44,9,0,Mostly Cloudy,17/11/2021
11:51am,52,45,8,0,Cloudy,17/11/2021
12:51pm,54,43,13,0,Mostly Cloudy,17/11/2021
1:51pm,56,47,13,0,Mostly Cloudy,17/11/2021
2:51pm,56,51,16,0,Mostly Cloudy,17/11/2021
3:51pm,56,57,15,0,Mostly Cloudy,17/11/2021
4:51pm,56,62,12,0,Cloudy,17/11/2021
5:51pm,57,64,10,0,Mostly Cloudy,17/11/2021
6:51pm,56,72,10,0,Mostly Cloudy,17/11/2021
7:51pm,57,74,8,0,Partly Cloudy,17/11/2021
8:51pm,57,77,5,0,Partly Cloudy,17/11/2021
9:51pm,57,81,5,0,Fair,17/11/2021
10:51pm,57,77,7,0,Fair,17/11/2021
11:51pm,57,74,3,0,Fair,17/11/2021
12:51am,57,74,6,0,,17/11/2021
1:51am,55,80,3,0,Fair,18/11/2021
2:51am,53,83,5,0,Fair,18/11/2021
3:51am,52,86,3,0,Fair,18/11/2021
4:51am,53,83,0,0,Fair,18/11/2021
5:51am,54,80,7,0,Fair,18/11/2021
6:51am,54,77,7,0,Fair,18/11/2021
7:51am,55,74,7,0,Fair,18/11/2021
8:51am,56,75,8,0,Fair,18/11/2021
9:51am,59,64,13,0,Partly Cloudy,18/11/2021
10:51am,61,60,10,0,Partly Cloudy,18/11/2021
11:51am,63,56,10,0,Partly Cloudy,18/11/2021
12:51pm,65,54,8,0,Partly Cloudy,18/11/2021
1:51pm,68,49,7,0,Partly Cloudy,18/11/2021
2:51pm,70,42,17,0,Partly Cloudy,18/11/2021
3:51pm,68,50,9,0,Fair,18/11/2021
4:51pm,68,52,10,0,Partly Cloudy,18/11/2021
5:51pm,64,63,8,0,Partly Cloudy,18/11/2021
6:51pm,63,65,9,0,Mostly Cloudy,18/11/2021
7:51pm,66,52,10,0,Partly Cloudy,18/11/2021
8:51pm,67,51,10,0,Cloudy,18/11/2021
9:51pm,67,49,13,0,Cloudy,18/11/2021
10:44pm,57,72,25,0,Light Rain / Windy,18/11/2021
10:51pm,56,75,22,0,Rain / Windy,18/11/2021
11:51pm,50,74,14,0,Light Rain,18/11/2021
12:51am,50,71,12,0,Light Rain,18/11/2021
1:51am,48,71,9,0,Light Rain,19/11/2021
2:51am,49,71,13,0,Cloudy,19/11/2021
3:51am,48,58,14,0,Mostly Cloudy,19/11/2021
4:51am,47,52,15,0,Partly Cloudy,19/11/2021
5:51am,45,52,21,0,Fair / Windy,19/11/2021
6:51am,44,49,17,0,Fair,19/11/2021
7:51am,43,49,15,0,Fair,19/11/2021
8:51am,43,49,18,0,Fair,19/11/2021
9:51am,45,49,17,0,Fair,19/11/2021
10:51am,46,44,16,0,Fair,19/11/2021
11:51am,47,42,20,0,Fair,19/11/2021
12:51pm,48,41,20,0,Partly Cloudy,19/11/2021
1:51pm,49,41,24,0,Partly Cloudy / Windy,19/11/2021
2:51pm,49,38,25,0,Partly Cloudy / Windy,19/11/2021
3:51pm,48,39,18,0,Partly Cloudy,19/11/2021
4:51pm,47,39,20,0,Mostly Cloudy,19/11/2021
5:51pm,47,36,18,0,Partly Cloudy,19/11/2021
6:51pm,46,37,16,0,Partly Cloudy,19/11/2021
7:51pm,46,39,16,0,Fair,19/11/2021
8:51pm,45,46,17,0,Fair,19/11/2021
9:51pm,45,46,10,0,Partly Cloudy,19/11/2021
10:51pm,44,47,16,0,Fair,19/11/2021
11:51pm,43,49,16,0,Fair,19/11/2021
12:51am,42,51,12,0,,19/11/2021
1:51am,42,51,15,0,Fair,20/11/2021
2:51am,40,55,8,0,Fair,20/11/2021
3:51am,40,53,6,0,Fair,20/11/2021
4:51am,40,55,8,0,Fair,20/11/2021
5:51am,40,55,7,0,Fair,20/11/2021
6:51am,40,58,6,0,Fair,20/11/2021
7:51am,39,57,0,0,Fair,20/11/2021
8:51am,41,55,5,0,Fair,20/11/2021
9:51am,43,45,3,0,Fair,20/11/2021
10:51am,44,40,7,0,Partly Cloudy,20/11/2021
11:51am,44,42,5,0,Partly Cloudy,20/11/2021
12:51pm,45,37,0,0,Mostly Cloudy,20/11/2021
1:51pm,47,36,5,0,Mostly Cloudy,20/11/2021
2:51pm,48,36,6,0,Mostly Cloudy,20/11/2021
3:51pm,47,27,8,0,Mostly Cloudy,20/11/2021
4:51pm,46,37,10,0,Mostly Cloudy,20/11/2021
5:51pm,45,46,8,0,Mostly Cloudy,20/11/2021
6:51pm,45,52,9,0,Mostly Cloudy,20/11/2021
7:51pm,46,54,10,0,Mostly Cloudy,20/11/2021
8:51pm,47,52,10,0,Mostly Cloudy,20/11/2021
9:51pm,47,54,10,0,Cloudy,20/11/2021
10:51pm,48,56,8,0,Cloudy,20/11/2021
11:51pm,48,58,8,0,Mostly Cloudy,20/11/2021
12:51am,48,58,6,0,Mostly Cloudy,20/11/2021
1:51am,47,61,7,0,Mostly Cloudy,21/11/2021
2:51am,47,61,6,0,Mostly Cloudy,21/11/2021
3:51am,48,58,12,0,Mostly Cloudy,21/11/2021
4:51am,48,58,9,0,Mostly Cloudy,21/11/2021
5:51am,47,63,6,0,Mostly Cloudy,21/11/2021
6:51am,47,61,7,0,Mostly Cloudy,21/11/2021
7:51am,47,61,6,0,Mostly Cloudy,21/11/2021
8:51am,47,61,6,0,Mostly Cloudy,21/11/2021
9:51am,48,58,7,0,Mostly Cloudy,21/11/2021
10:51am,50,50,8,0,Mostly Cloudy,21/11/2021
11:51am,52,43,10,0,Mostly Cloudy,21/11/2021
12:51pm,53,38,8,0,Mostly Cloudy,21/11/2021
1:51pm,54,37,8,0,Mostly Cloudy,21/11/2021
2:51pm,56,37,10,0,Mostly Cloudy,21/11/2021
3:51pm,55,45,13,0,Mostly Cloudy,21/11/2021
4:51pm,54,57,9,0,Mostly Cloudy,21/11/2021
5:51pm,54,62,8,0,Mostly Cloudy,21/11/2021
6:51pm,54,64,12,0,Cloudy,21/11/2021
7:42pm,54,69,8,0,Cloudy,21/11/2021
7:51pm,54,72,7,0,Cloudy,21/11/2021
8:51pm,54,77,10,0,Cloudy,21/11/2021
9:51pm,54,80,10,0,Cloudy,21/11/2021
10:51pm,55,80,10,0,Cloudy,21/11/2021
11:51pm,57,77,9,0,Cloudy,21/11/2021
12:51am,57,74,12,0,Cloudy,21/11/2021
1:51am,56,75,10,0,Cloudy,22/11/2021
2:51am,55,74,8,0,Cloudy,22/11/2021
3:51am,56,75,7,0,Cloudy,22/11/2021
4:12am,55,77,12,0,Cloudy,22/11/2021
4:51am,55,72,16,0,Cloudy,22/11/2021
5:51am,52,77,15,0,Light Rain,22/11/2021
6:51am,51,74,13,0,Cloudy,22/11/2021
7:51am,50,77,10,0,Light Rain,22/11/2021
8:51am,50,74,7,0,Cloudy,22/11/2021
9:51am,50,71,9,0,Cloudy,22/11/2021
10:51am,50,68,9,0,Mostly Cloudy,22/11/2021
11:51am,52,61,8,0,Mostly Cloudy,22/11/2021
12:51pm,52,57,10,0,Mostly Cloudy,22/11/2021
1:51pm,52,57,15,0,Mostly Cloudy,22/11/2021
2:51pm,51,56,13,0,Cloudy,22/11/2021
3:51pm,50,57,17,0,Cloudy,22/11/2021
4:51pm,48,54,14,0,Mostly Cloudy,22/11/2021
5:51pm,47,52,21,0,Mostly Cloudy / Windy,22/11/2021
6:51pm,44,42,15,0,Partly Cloudy,22/11/2021
7:51pm,43,42,18,0,Partly Cloudy,22/11/2021
8:51pm,41,43,22,0,Mostly Cloudy / Windy,22/11/2021
9:51pm,40,43,14,0,Mostly Cloudy,22/11/2021
10:51pm,39,43,17,0,Mostly Cloudy,22/11/2021
11:51pm,39,45,15,0,Mostly Cloudy,22/11/2021
12:51am,38,47,12,0,Partly Cloudy,22/11/2021
1:51am,38,47,18,0,Fair,23/11/2021
2:51am,37,48,14,0,Fair,23/11/2021
3:51am,36,52,14,0,Partly Cloudy,23/11/2021
4:51am,36,52,13,0,Partly Cloudy,23/11/2021
5:51am,35,54,13,0,Fair,23/11/2021
6:51am,35,57,15,0,Fair,23/11/2021
7:51am,35,57,14,0,Fair,23/11/2021
8:51am,36,57,15,0,Fair,23/11/2021
9:51am,38,55,8,0,Fair,23/11/2021
10:51am,39,46,12,0,Fair,23/11/2021
11:51am,41,43,16,0,Fair,23/11/2021
12:51pm,41,45,14,0,Partly Cloudy,23/11/2021
1:51pm,42,45,21,0,Partly Cloudy / Windy,23/11/2021
2:51pm,44,40,23,0,Mostly Cloudy / Windy,23/11/2021
3:51pm,43,38,24,0,Partly Cloudy / Windy,23/11/2021
4:51pm,42,35,21,0,Partly Cloudy / Windy,23/11/2021
5:51pm,41,38,24,0,Fair / Windy,23/11/2021
6:51pm,40,36,23,0,Fair / Windy,23/11/2021
7:51pm,39,38,18,0,Fair,23/11/2021
8:51pm,38,43,18,0,Fair,23/11/2021
9:51pm,37,46,22,0,Fair / Windy,23/11/2021
10:51pm,36,44,18,0,Fair,23/11/2021
11:51pm,36,50,22,0,Fair / Windy,23/11/2021
12:51am,35,54,20,0,,23/11/2021
1:51am,35,54,17,0,Fair,24/11/2021
2:51am,34,56,17,0,Fair,24/11/2021
3:51am,34,59,14,0,Fair,24/11/2021
4:51am,34,59,18,0,Fair,24/11/2021
5:51am,34,59,15,0,Fair,24/11/2021
6:51am,33,59,16,0,Fair,24/11/2021
7:51am,33,56,15,0,Fair,24/11/2021
8:51am,34,52,12,0,Fair,24/11/2021
9:51am,35,50,12,0,Fair,24/11/2021
10:51am,38,41,12,0,Fair,24/11/2021
11:51am,40,35,10,0,Fair,24/11/2021
12:51pm,42,31,6,0,Fair,24/11/2021
1:51pm,44,30,13,0,Fair,24/11/2021
2:51pm,45,29,7,0,Fair,24/11/2021
3:51pm,46,33,9,0,Fair,24/11/2021
4:51pm,46,30,12,0,Fair,24/11/2021
5:51pm,46,33,8,0,Partly Cloudy,24/11/2021
6:51pm,46,35,9,0,Partly Cloudy,24/11/2021
7:51pm,46,37,10,0,Mostly Cloudy,24/11/2021
8:51pm,45,42,10,0,Mostly Cloudy,24/11/2021
9:51pm,45,40,13,0,Mostly Cloudy,24/11/2021
10:51pm,45,40,10,0,Mostly Cloudy,24/11/2021
11:51pm,45,39,7,0,Mostly Cloudy,24/11/2021
12:51am,45,39,12,0,Partly Cloudy,24/11/2021
1:51am,44,42,6,0,Partly Cloudy,25/11/2021
2:51am,43,43,8,0,Fair,25/11/2021
3:51am,44,42,7,0,Partly Cloudy,25/11/2021
4:51am,42,45,3,0,Fair,25/11/2021
5:51am,43,43,6,0,Fair,25/11/2021
6:51am,43,43,5,0,Mostly Cloudy,25/11/2021
7:51am,41,53,5,0,Mostly Cloudy,25/11/2021
8:51am,42,51,5,0,Mostly Cloudy,25/11/2021
9:51am,44,47,6,0,Mostly Cloudy,25/11/2021
10:51am,47,39,6,0,Mostly Cloudy,25/11/2021
11:51am,51,31,5,0,Mostly Cloudy,25/11/2021
12:51pm,52,31,6,0,Partly Cloudy,25/11/2021
1:51pm,54,25,7,0,Mostly Cloudy,25/11/2021
2:51pm,55,28,0,0,Mostly Cloudy,25/11/2021
3:51pm,57,25,7,0,Partly Cloudy,25/11/2021
4:51pm,57,25,7,0,Partly Cloudy,25/11/2021
5:51pm,56,27,7,0,Partly Cloudy,25/11/2021
6:51pm,55,29,7,0,Partly Cloudy,25/11/2021
7:51pm,55,33,7,0,Mostly Cloudy,25/11/2021
8:51pm,53,35,6,0,Mostly Cloudy,25/11/2021
9:51pm,52,38,8,0,Mostly Cloudy,25/11/2021
10:51pm,53,37,6,0,Cloudy,25/11/2021
11:51pm,53,34,9,0,Cloudy,25/11/2021
12:51am,51,50,3,0,Light Rain,25/11/2021
1:51am,50,59,5,0,Light Rain,26/11/2021
2:51am,48,66,6,0,Light Rain,26/11/2021
3:51am,47,71,8,0,Cloudy,26/11/2021
4:51am,46,73,9,0,Light Rain,26/11/2021
5:51am,46,76,7,0,Cloudy,26/11/2021
6:51am,46,76,5,0,Cloudy,26/11/2021
7:51am,46,76,6,0,Cloudy,26/11/2021
8:51am,47,74,8,0,Haze,26/11/2021
9:12am,47,74,13,0,Light Rain,26/11/2021
9:51am,47,77,9,0,Light Rain,26/11/2021
9:57am,47,77,10,0,Light Rain,26/11/2021
10:51am,48,77,15,0,Light Rain,26/11/2021
11:04am,48,77,17,0,Light Rain,26/11/2021
11:51am,48,68,21,0,Mostly Cloudy / Windy,26/11/2021
12:44pm,48,56,31,0,Mostly Cloudy / Windy,26/11/2021
12:51pm,48,58,25,0,Mostly Cloudy / Windy,26/11/2021
1:51pm,47,59,22,0,Mostly Cloudy / Windy,26/11/2021
2:51pm,46,51,24,0,Mostly Cloudy / Windy,26/11/2021
3:51pm,45,52,24,0,Mostly Cloudy / Windy,26/11/2021
4:51pm,44,49,20,0,Mostly Cloudy,26/11/2021
5:51pm,44,43,22,0,Mostly Cloudy / Windy,26/11/2021
6:51pm,43,43,21,0,Mostly Cloudy / Windy,26/11/2021
7:51pm,42,47,21,0,Mostly Cloudy / Windy,26/11/2021
8:51pm,41,45,18,0,Mostly Cloudy,26/11/2021
9:51pm,39,46,23,0,Mostly Cloudy / Windy,26/11/2021
10:51pm,39,50,22,0,Mostly Cloudy / Windy,26/11/2021
11:51pm,39,55,23,0,Cloudy / Windy,26/11/2021
12:51am,39,55,22,0,Cloudy / Windy,26/11/2021
1:51am,39,57,20,0,Cloudy,27/11/2021
2:51am,39,50,17,0,Mostly Cloudy,27/11/2021
3:51am,39,50,23,0,Mostly Cloudy / Windy,27/11/2021
4:51am,38,53,22,0,Mostly Cloudy / Windy,27/11/2021
5:51am,38,53,18,0,Mostly Cloudy,27/11/2021
6:51am,38,55,22,0,Mostly Cloudy / Windy,27/11/2021
7:51am,38,48,21,0,Mostly Cloudy / Windy,27/11/2021
8:51am,38,53,18,0,Mostly Cloudy,27/11/2021
9:51am,38,51,22,0,Mostly Cloudy / Windy,27/11/2021
10:51am,39,50,23,0,Mostly Cloudy / Windy,27/11/2021
11:51am,40,47,25,0,Mostly Cloudy / Windy,27/11/2021
12:51pm,40,47,22,0,Mostly Cloudy / Windy,27/11/2021
1:51pm,40,45,17,0,Mostly Cloudy,27/11/2021
2:51pm,41,41,20,0,Partly Cloudy,27/11/2021
3:51pm,41,38,20,0,Partly Cloudy,27/11/2021
4:51pm,40,40,22,0,Partly Cloudy / Windy,27/11/2021
5:51pm,39,43,13,0,Partly Cloudy,27/11/2021
6:51pm,38,47,14,0,Fair,27/11/2021
7:51pm,37,46,14,0,Mostly Cloudy,27/11/2021
8:51pm,37,44,12,0,Mostly Cloudy,27/11/2021
9:51pm,37,44,10,0,Cloudy,27/11/2021
10:51pm,36,46,14,0,Cloudy,27/11/2021
11:51pm,36,44,9,0,Mostly Cloudy,27/11/2021
12:51am,36,43,7,0,Cloudy,27/11/2021
1:51am,37,41,7,0,Cloudy,28/11/2021
2:51am,37,42,10,0,Mostly Cloudy,28/11/2021
3:51am,36,55,9,0,Light Snow,28/11/2021
4:51am,35,61,6,0,Light Snow,28/11/2021
5:51am,35,61,3,0,Light Snow,28/11/2021
6:48am,36,65,0,0,Light Snow,28/11/2021
6:51am,34,70,0,0,Light Snow,28/11/2021
7:51am,35,72,6,0,Light Snow,28/11/2021
8:19am,35,72,3,0,Cloudy,28/11/2021
8:51am,35,76,6,0,Cloudy,28/11/2021
9:42am,36,73,3,0,Light Snow,28/11/2021
9:51am,36,73,0,0,Light Snow,28/11/2021
10:41am,36,73,6,0,Light Snow,28/11/2021
10:51am,37,70,6,0,Light Snow,28/11/2021
11:01am,37,70,5,0,Small Hail,28/11/2021
11:46am,37,70,6,0,Cloudy,28/11/2021
11:51am,37,70,7,0,Cloudy,28/11/2021
12:51pm,38,70,6,0,Cloudy,28/11/2021
1:51pm,39,70,6,0,Cloudy,28/11/2021
2:51pm,40,68,6,0,Cloudy,28/11/2021
3:51pm,41,67,6,0,Cloudy,28/11/2021
4:51pm,41,67,5,0,Mostly Cloudy,28/11/2021
5:51pm,41,67,0,0,Mostly Cloudy,28/11/2021
6:51pm,42,62,6,0,Partly Cloudy,28/11/2021
7:51pm,42,62,6,0,Partly Cloudy,28/11/2021
8:51pm,42,62,0,0,Partly Cloudy,28/11/2021
9:51pm,41,65,6,0,Mostly Cloudy,28/11/2021
10:51pm,42,62,0,0,Cloudy,28/11/2021
11:51pm,43,60,9,0,Cloudy,28/11/2021
12:51am,43,58,8,0,Cloudy,28/11/2021
1:51am,42,62,8,0,Cloudy,29/11/2021
2:51am,42,60,9,0,Cloudy,29/11/2021
3:51am,42,60,9,0,Cloudy,29/11/2021
4:51am,41,62,9,0,Cloudy,29/11/2021
5:51am,41,62,14,0,Mostly Cloudy,29/11/2021
6:51am,41,60,14,0,Mostly Cloudy,29/11/2021
7:51am,40,60,10,0,Mostly Cloudy,29/11/2021
8:51am,40,60,14,0,Fair,29/11/2021
9:51am,41,57,16,0,Fair,29/11/2021
10:51am,42,58,17,0,Partly Cloudy,29/11/2021
11:51am,42,55,10,0,Mostly Cloudy,29/11/2021
12:51pm,43,53,18,0,Mostly Cloudy,29/11/2021
1:51pm,41,62,8,0,Mostly Cloudy,29/11/2021
2:51pm,41,60,14,0,Mostly Cloudy,29/11/2021
3:51pm,41,62,12,0,Mostly Cloudy,29/11/2021
4:51pm,42,43,16,0,Mostly Cloudy,29/11/2021
5:51pm,41,49,15,0,Partly Cloudy,29/11/2021
6:51pm,40,53,21,0,Partly Cloudy / Windy,29/11/2021
7:51pm,38,53,21,0,Fair / Windy,29/11/2021
8:51pm,37,50,10,0,Fair,29/11/2021
9:51pm,37,50,15,0,Fair,29/11/2021
10:51pm,36,50,14,0,Fair,29/11/2021
11:51pm,36,50,12,0,Fair,29/11/2021
12:51am,35,52,10,0,,29/11/2021
1:51am,35,52,14,0,Fair,30/11/2021
2:51am,35,52,12,0,Fair,30/11/2021
3:51am,34,56,9,0,Fair,30/11/2021
4:51am,34,56,12,0,Fair,30/11/2021
5:51am,34,56,6,0,Fair,30/11/2021
6:51am,35,52,6,0,Fair,30/11/2021
7:51am,35,54,0,0,Mostly Cloudy,30/11/2021
8:51am,36,55,5,0,Cloudy,30/11/2021
9:51am,38,55,10,0,Cloudy,30/11/2021
10:51am,41,47,8,0,Cloudy,30/11/2021
11:51am,42,41,10,0,Cloudy,30/11/2021
12:51pm,41,47,16,0,Cloudy,30/11/2021
1:51pm,39,65,8,0,Cloudy,30/11/2021
2:51pm,39,67,7,0,Light Rain,30/11/2021
3:51pm,39,65,6,0,Cloudy,30/11/2021
4:51pm,41,55,9,0,Cloudy,30/11/2021
5:51pm,41,55,6,0,Cloudy,30/11/2021
6:51pm,42,51,8,0,Cloudy,30/11/2021
7:51pm,42,51,10,0,Cloudy,30/11/2021
8:51pm,43,51,15,0,Cloudy,30/11/2021
9:51pm,43,51,21,0,Mostly Cloudy / Windy,30/11/2021
10:51pm,42,53,14,0,Cloudy,30/11/2021
11:51pm,42,55,5,0,Cloudy,30/11/2021
12:51am,43,53,10,0,Cloudy,30/11/2021
1:51am,44,51,13,0,Cloudy,01/12/2021
2:51am,43,53,9,0,Partly Cloudy,01/12/2021
3:51am,45,46,14,0,Fair,01/12/2021
4:51am,44,49,16,0,Fair,01/12/2021
5:51am,44,49,16,0,Fair,01/12/2021
6:51am,44,47,13,0,Fair,01/12/2021
7:51am,43,47,15,0,Partly Cloudy,01/12/2021
8:51am,44,47,14,0,Mostly Cloudy,01/12/2021
9:51am,44,47,16,0,Mostly Cloudy,01/12/2021
10:51am,46,44,10,0,Mostly Cloudy,01/12/2021
11:51am,48,41,12,0,Mostly Cloudy,01/12/2021
12:51pm,48,37,14,0,Mostly Cloudy,01/12/2021
1:51pm,49,36,12,0,Mostly Cloudy,01/12/2021
2:51pm,50,35,9,0,Mostly Cloudy,01/12/2021
3:51pm,50,35,7,0,Mostly Cloudy,01/12/2021
4:51pm,49,38,8,0,Mostly Cloudy,01/12/2021
5:51pm,48,37,7,0,Mostly Cloudy,01/12/2021
6:51pm,48,39,5,0,Fair,01/12/2021
7:51pm,47,42,0,0,Mostly Cloudy,01/12/2021
